shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
7a7f8de7-b6e6-4d4f-b306-26500b9c1da1,37.2141921264761,-80.4527260419487,3,305.98
a5d067da-d551-4428-93e8-ae0cd08d0e96,37.2328376787082,-80.4247140451619,91,8474.55
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2306557030097,-80.4153932736514,27,1569.24
8c645223-1d5a-4351-adb6-43949e7cf524,37.1635882813064,-80.4139989012788,204,19620.67
50af930d-67fd-4314-80ca-dcff1602aa9f,37.2314087997302,-80.4158943023075,99,6888.71
bccd5bab-2cf0-4b7a-bbac-6523feb55222,37.2319499401127,-80.4239749359024,26,1426.86
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2296990293085,-80.414330238958,37,1617.05
009b7c3f-c455-4799-b8cf-815505da3f7e,37.2304421028082,-80.4286242388341,85,5163.84
e708f6e7-1846-4ab0-b148-b3f768db6cb4,37.2424817433773,-80.4322529486343,62,3857.39
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1898928829629,-80.4043406838746,186,20951.17
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2347281776597,-80.4210399970769,139,9257.41
7d6b5437-cda5-4b9f-822a-b8f311b72480,37.2178637406977,-80.4163725185074,53,3282.04
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2315378200734,-80.4244655480975,2,70.28
0838e7d7-57d5-427d-b770-e402eac1f11e,37.2392412206789,-80.4355970908036,26,1808.25
da4e0dbe-a20d-4ca9-80cb-7614cd29577c,37.2304051588891,-80.4285585566124,8,505.51
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2264157482094,-80.4107814868626,116,7845.72
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.205056,-80.41486,62,4426.78
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2105832459414,-80.4051452890096,49,4496.93
c2c639a5-32f8-41e3-8221-8ebd4c904b68,37.232409680893,-80.4237259927136,39,3333.02
e93f9bcf-465f-43b3-90d0-216bddda2c87,37.2323975166667,-80.4233629884168,5,87.26
a632e61e-c94b-4ceb-a95e-33c672af2314,37.2312153612795,-80.4248807192301,1,18.97
57b3d106-fd5e-4b7b-85f7-bfb555af392b,37.229666,-80.420837,30,2897.89
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2429,-80.414471,6,666.57
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1662604910703,-80.4226041059151,162,17024.45
641aaf72-1326-4d06-a82a-2f2d84091463,37.2248069690849,-80.4248143720186,90,6118.51
1624ad03-0ebf-4743-8abc-42f34060e035,37.2469049391702,-80.4163526766979,40,2645.18
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1700269102035,-80.4167199372914,208,20377.99
8c645223-1d5a-4351-adb6-43949e7cf524,37.2324387718846,-80.4239830683998,262,30451.86
50af930d-67fd-4314-80ca-dcff1602aa9f,37.239506883402,-80.3984676595319,67,4246.63
e570e646-82c5-4744-98dc-764a6d346163,37.2374150607952,-80.4348693885332,20,1589.36
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2321637365336,-80.4243378665852,58,3809.89
6add60f2-c611-432d-b7dc-83ccf50cad6e,37.2336048322488,-80.4251727187792,11,1047.93
8c645223-1d5a-4351-adb6-43949e7cf524,37.2326176008709,-80.4244108910538,260,30409
c9430839-4a0c-471d-83b5-6785322fce8a,37.2314504539813,-80.4303117533143,13,876.79
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.2126602955258,-80.3935498233765,41,3870.61
2504249f-e511-4516-8a2e-2c1e088d018d,37.2111032730999,-80.3996236860528,37,4099.02
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.2313066254306,-80.4350831033416,30,1432.74
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1865350815832,-80.4110465958664,190,20058.8
e708f6e7-1846-4ab0-b148-b3f768db6cb4,37.2302305152721,-80.4284630806062,6,481.06
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2398295835308,-80.3985406262703,62,4273.92
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2485266782576,-80.4170364018416,70,3135.46
c1bea031-37b2-475c-8beb-85fbb71be7a0,37.2233564556964,-80.4314605233083,68,3438.34
e0c0f9c9-b199-40b3-87ab-7bd1f213e157,37.2221183802547,-80.4197731560436,66,3963.6
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2295503787056,-80.4377284457612,74,7218.22
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2315987960129,-80.4318968487934,10,1048.13
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1853774966297,-80.4085174485478,183,19544.41
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2193736631132,-80.4029034137672,108,11174.61
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.217321,-80.403612,0,0
641aaf72-1326-4d06-a82a-2f2d84091463,37.2242402429414,-80.4243942067323,7,988.15
8909fd06-51cb-4b38-b873-c3b148b909b0,37.2313798739473,-80.4302646258666,50,7429.79
bccd5bab-2cf0-4b7a-bbac-6523feb55222,37.2226579773135,-80.4284184702234,74,4054.99
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2391994142055,-80.4030582549011,75,4982.87
8c645223-1d5a-4351-adb6-43949e7cf524,37.1650201248147,-80.4157545628892,86,11410.13
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.2276305471029,-80.4413507052241,45,2367.97
c1bea031-37b2-475c-8beb-85fbb71be7a0,37.2263368801079,-80.437413331116,56,2721.43
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1683431108649,-80.4215539021296,173,17271.3
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.194583664656,-80.403698139022,166,10630.79
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.225368229104,-80.4096370612628,114,7691.43
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2292732194821,-80.4278000778165,96,7861.91
641aaf72-1326-4d06-a82a-2f2d84091463,37.2255111681882,-80.4251607822649,91,6202.55
78bec10c-1fb8-41d6-af99-dd82e113d469,37.2447212308895,-80.4214366186145,49,2629.46
0838e7d7-57d5-427d-b770-e402eac1f11e,37.2326890878087,-80.4265016481601,94,5227.93
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.231309229548,-80.4249160671604,105,8016.57
8c645223-1d5a-4351-adb6-43949e7cf524,37.1627559060884,-80.427086078417,155,15739.54
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2319914930417,-80.4240342666048,1,81.49
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2320494486549,-80.423941666482,140,14242.03
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.2560567197522,-80.4114738687096,47,3429.83
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2314196664941,-80.4344079157357,87,7095.75
8c645223-1d5a-4351-adb6-43949e7cf524,37.1713660395671,-80.417250073972,80,10685.77
8c645223-1d5a-4351-adb6-43949e7cf524,37.2332680734348,-80.4249722279491,14,460.9
0aa35e38-de23-44ce-b140-77621ff93358,37.2322260921704,-80.4242636376131,88,7833.89
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.2269967561818,-80.4418461596329,39,2299.18
c9430839-4a0c-471d-83b5-6785322fce8a,37.2162391947265,-80.4535567309353,40,3848.34
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2315107996614,-80.434014570931,88,7131.99
d9e3b73a-4dff-41e8-8980-71d8aa98e45f,37.2247849014504,-80.4346757288458,46,3528.94
98e4504d-d61b-4182-95cb-038c39551a3a,37.2255531910208,-80.447612466357,31,2708.39
8909fd06-51cb-4b38-b873-c3b148b909b0,37.2267907582112,-80.4405488926136,15,2038.61
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.187951670933,-80.4067134137598,183,20646.01
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2310202717569,-80.4272791690379,2,194.28
e0c0f9c9-b199-40b3-87ab-7bd1f213e157,37.221923,-80.419706,22,1900.57
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1894394405192,-80.4051984839131,185,20860.04
7a7f8de7-b6e6-4d4f-b306-26500b9c1da1,37.2141073473756,-80.4442838099172,16,1371.52
0838e7d7-57d5-427d-b770-e402eac1f11e,37.2293139771747,-80.4277494642336,5,279.35
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2393,-80.416711,40,1600.56
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.2322558275672,-80.4233573697872,5,150.23
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2391941895189,-80.3981874429487,58,4161.97
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2278385701891,-80.4276943863716,23,1517.11
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.2294894517089,-80.4377518274823,241,29079.8
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.20869,-80.418273,73,4551.35
7d6b5437-cda5-4b9f-822a-b8f311b72480,37.229102042431,-80.4202485083146,80,5137.28
e7b18590-2011-4d0c-8718-c9514a7b5808,37.194583664656,-80.403698139022,23,1200.9
6add60f2-c611-432d-b7dc-83ccf50cad6e,37.2447434117054,-80.4213903265654,31,2693.96
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2128479759258,-80.4443961424322,44,4390.04
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1630030023898,-80.4211292788458,185,18497.8
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.2328224233031,-80.4246549261473,12,403.63
e570e646-82c5-4744-98dc-764a6d346163,37.2341745545938,-80.4220099292214,54,4789.58
8734192f-6a21-49a5-abcc-f16c770661f5,37.2246926118587,-80.4341584063043,39,2753.06
ab1a571c-16bb-4448-8f67-f16233a2bd20,37.2315268061722,-80.4337113195447,22,3321.69
98e4504d-d61b-4182-95cb-038c39551a3a,37.2269688093736,-80.440441470042,23,1966.35
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2251946642865,-80.4456477819327,73,5848.32
e708f6e7-1846-4ab0-b148-b3f768db6cb4,37.2313396630402,-80.4289676537066,94,5670.6
8c645223-1d5a-4351-adb6-43949e7cf524,37.1651139628093,-80.4146406352599,207,19800.57
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2144929727373,-80.4079154406946,3,494.27
641aaf72-1326-4d06-a82a-2f2d84091463,37.2210086905723,-80.4229309135772,10,1375.2
a632e61e-c94b-4ceb-a95e-33c672af2314,37.2242251719908,-80.4243853537044,39,2493.03
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2255080774729,-80.4446794357705,29,2432.16
e570e646-82c5-4744-98dc-764a6d346163,37.2331512619308,-80.432716566315,17,1078.58
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2225474693497,-80.4498576979016,62,5778.34
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2094066669459,-80.395871867372,76,4752.13
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2130384870194,-80.3941130873032,91,5343.72
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.2131448152118,-80.393809653726,42,3929.15
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2039905507285,-80.4124822452972,67,4822.29
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2349215400175,-80.4205100985761,25,813.01
a5d067da-d551-4428-93e8-ae0cd08d0e96,37.231409453651,-80.4315952247014,85,7800.48
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2349543313756,-80.4209066230076,137,9229.48
e93f9bcf-465f-43b3-90d0-216bddda2c87,37.2469188122105,-80.4165162394354,39,2630.63
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2225091659844,-80.4498591385523,31,3046.48
c2c639a5-32f8-41e3-8221-8ebd4c904b68,37.2208403423747,-80.4226863405004,14,1411.57
8c645223-1d5a-4351-adb6-43949e7cf524,37.231893,-80.424764,0,0
8c645223-1d5a-4351-adb6-43949e7cf524,37.161738756776,-80.4257598281894,152,15532.27
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.2314075071061,-80.4304184745177,21,1036.09
c2c639a5-32f8-41e3-8221-8ebd4c904b68,37.2308349872818,-80.4275367848741,2,109.26
1624ad03-0ebf-4743-8abc-42f34060e035,37.2433376247492,-80.4285891042002,29,1468.62
0aa35e38-de23-44ce-b140-77621ff93358,37.2364554379392,-80.4211351844552,65,6991.07
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.211893,-80.398048,89,7144.85
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.1957538579277,-80.3978140930361,10,1134.28
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.2321886740946,-80.4243305312176,256,28267.46
312be01d-4ee2-41b0-87d1-4ac8e4899530,37.2223336829146,-80.4234779133486,40,2022.93
1624ad03-0ebf-4743-8abc-42f34060e035,37.232845430409,-80.424755026567,76,4681.11
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2468732787502,-80.4160936106733,13,1374.06
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.1657828628986,-80.4285372615837,123,12999.1
8c645223-1d5a-4351-adb6-43949e7cf524,37.2267363387901,-80.4408373180392,35,2157.76
86a57bd8-fef0-4b5e-b079-990c8f500901,37.2396224337172,-80.4225015383943,62,4582.94
7d6b5437-cda5-4b9f-822a-b8f311b72480,37.2293149434547,-80.420523027851,81,5171.19
6e506adb-c6e8-48e0-b606-2bd650720397,37.2560208792287,-80.4106499642421,46,3361.56
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.2216265650982,-80.4055798764276,47,2802.31
641aaf72-1326-4d06-a82a-2f2d84091463,37.224250553215,-80.4243580278547,89,6044.66
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2326040806186,-80.4243592996061,119,5695.58
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2404433108819,-80.4005260367647,43,3641.99
2504249f-e511-4516-8a2e-2c1e088d018d,37.2221785928695,-80.4061548659381,27,2704.59
da4e0dbe-a20d-4ca9-80cb-7614cd29577c,37.2313504185073,-80.4306513224247,82,4200.99
6c8db17c-cc7e-4357-a5c5-21c8e98984ed,37.2351570407866,-80.4209851662062,99,7520.55
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2119316221826,-80.3997610258585,46,3841.01
3c2c524f-a466-48b1-81e4-f3ac7f35d571,37.2159969637392,-80.4453178015541,51,4811.08
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1964007471352,-80.406136202519,193,21745.86
78bec10c-1fb8-41d6-af99-dd82e113d469,37.2292643830386,-80.4277768875362,86,5309.49
e0c0f9c9-b199-40b3-87ab-7bd1f213e157,37.229102042431,-80.4202485083146,80,5132.11
98e4504d-d61b-4182-95cb-038c39551a3a,37.2315703064359,-80.4288688672454,7,724.04
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2076785029312,-80.3938757272638,69,5888.71
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.207848,-80.393925,27,2402.18
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1822889011924,-80.4052361349399,75,9009.1
2674478c-5212-4ba0-993a-819fef810e02,37.2414510887422,-80.3982644437716,7,278.71
c9430839-4a0c-471d-83b5-6785322fce8a,37.2245009079278,-80.4473978547691,29,2670.5
1dc0fd3b-7e4c-4647-b4f4-48d87fcaa171,37.1982899614014,-80.4097674858422,17,2184.09
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1634348591159,-80.4137885551405,202,19596.3
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.2227910310859,-80.4394218024774,235,28267.61
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1660496705303,-80.422339550763,161,16991.32
b6d71f6b-4e43-42bc-a74d-ef5ff8fbb8a6,37.2092430460512,-80.405138158632,50,4645.85
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2348692114704,-80.4209295879956,108,5174.63
fd0937b3-48d6-4b86-9d74-e463b40d55f4,37.2209459319665,-80.4388171811866,68,3179.34
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2133359664265,-80.4249630475226,29,2546.86
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1658879822786,-80.4245905975999,123,13656.69
50af930d-67fd-4314-80ca-dcff1602aa9f,37.2357930085536,-80.4083086793607,42,2782.6
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2210048153122,-80.4229395292168,11,1337.28
8c645223-1d5a-4351-adb6-43949e7cf524,37.1803647395246,-80.4075803913409,215,21882.55
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1593122314303,-80.4208440637401,165,16568.67
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.1673624792522,-80.4290363880135,117,13184.01
0838e7d7-57d5-427d-b770-e402eac1f11e,37.2349417015463,-80.4209880819031,84,4662.61
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2364349686488,-80.421128940714,42,3551.28
edb1129b-9c6e-4d99-8a37-9ca86e8d6c3d,37.2401609861947,-80.4192990314543,13,1235.22
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.226754,-80.425753,5,643.95
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2219412933167,-80.4514697352167,36,3168.28
78bec10c-1fb8-41d6-af99-dd82e113d469,37.2369192327272,-80.4268960881654,75,4210.05
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2114691277165,-80.3996762894149,45,3789.07
641aaf72-1326-4d06-a82a-2f2d84091463,37.2280403453699,-80.4193204161063,72,4422.99
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1908870611443,-80.401048703908,69,7944.07
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2157649526456,-80.4504797131109,53,4389.93
2504249f-e511-4516-8a2e-2c1e088d018d,37.231579,-80.424478,103,10035.12
e570e646-82c5-4744-98dc-764a6d346163,37.2396164145432,-80.4354587956104,22,1850.79
2504249f-e511-4516-8a2e-2c1e088d018d,37.2141888562377,-80.4003778035181,60,6144.75
0a3f36d7-c307-4463-b6c5-99406a7cffaf,37.2214142107776,-80.4482689518431,64,5117.76
edb1129b-9c6e-4d99-8a37-9ca86e8d6c3d,37.2342871558656,-80.4217571842177,30,1955.68
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.212635848992,-80.4244192311709,63,4141.11
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2193411630709,-80.4029523322944,51,3146.76
8c645223-1d5a-4351-adb6-43949e7cf524,37.2325981779731,-80.4242663205698,11,361.17
f8939f8a-f65e-4d6f-8519-2c2840e3e6a5,37.2242678594686,-80.4402538340934,53,2790.86
312be01d-4ee2-41b0-87d1-4ac8e4899530,37.230711,-80.42681,48,3118.35
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.1975004003725,-80.4005129409448,22,1547.59
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2183690731299,-80.4250590480069,86,4924.42
8c645223-1d5a-4351-adb6-43949e7cf524,37.1748218065675,-80.4160785902904,77,10281.22
2504249f-e511-4516-8a2e-2c1e088d018d,37.2082130270521,-80.3976421986967,40,4504.17
f0de71e0-107d-4bcb-a8d2-8dfcf6d66e3a,37.2485888186212,-80.4170554774612,21,1799.48
a632e61e-c94b-4ceb-a95e-33c672af2314,37.2297050597906,-80.4211342295074,9,572.05
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2139549264357,-80.4252446974365,28,2473.7
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1803647395246,-80.4075803913409,214,21883.43
d5bba5d8-b131-4789-abec-efc493310641,37.2322149571049,-80.4233990246972,6,253.92
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2306264733125,-80.4152857823786,120,8460.39
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2323673682011,-80.4238026241195,138,14193.48
5ace41fb-b4a5-42d0-8d49-1628dcfd98a9,37.2166102220361,-80.4235316468901,82,4685.33
8c645223-1d5a-4351-adb6-43949e7cf524,37.1908870611443,-80.401048703908,69,7944.07
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2324147870728,-80.4233395438434,7,168.59
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.1942684258534,-80.4033523157088,99,7390.04
c36e7bd9-7191-4115-a8f8-5507f1f145cf,37.1633014106956,-80.427524596637,145,15105.38
e7b18590-2011-4d0c-8718-c9514a7b5808,37.1949897811733,-80.4039334414818,26,1250.84
8c645223-1d5a-4351-adb6-43949e7cf524,37.1633581479039,-80.4135104704154,202,19569.36
0aa35e38-de23-44ce-b140-77621ff93358,37.231995605576,-80.4240207186136,1,61.48
8c645223-1d5a-4351-adb6-43949e7cf524,37.2314201693984,-80.4348192793712,29,1406.21
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.1939821940172,-80.3959192217511,109,8068.87
8edb0ac0-7024-48a5-a3bf-3ff8e8a7044f,37.2351218005652,-80.4209779267833,135,9209.14
0838e7d7-57d5-427d-b770-e402eac1f11e,37.2292685583396,-80.4277922465004,102,5749.23
98e4504d-d61b-4182-95cb-038c39551a3a,37.2279112733409,-80.4395109557688,21,1832.82
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.212646382012,-80.4000039211709,60,3944.06
8c645223-1d5a-4351-adb6-43949e7cf524,37.2251829721031,-80.4401504096371,237,28540.23
0aa35e38-de23-44ce-b140-77621ff93358,37.2352401150847,-80.4205456770787,25,815.59
d5bba5d8-b131-4789-abec-efc493310641,37.2370176597123,-80.4072451543179,44,2948.1
8c645223-1d5a-4351-adb6-43949e7cf524,37.2314537855807,-80.4290099845845,251,29927.97
8c645223-1d5a-4351-adb6-43949e7cf524,37.1822889011924,-80.4052361349399,75,9009.1
2674478c-5212-4ba0-993a-819fef810e02,37.2350761784792,-80.4209889570796,50,3352.35
c1bea031-37b2-475c-8beb-85fbb71be7a0,37.2272737631034,-80.4244477475176,14,958.74
0aa35e38-de23-44ce-b140-77621ff93358,37.2560208792287,-80.4106499642421,46,3361.56
009b7c3f-c455-4799-b8cf-815505da3f7e,37.2303296579964,-80.4263683518256,88,5489.61
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2320085235635,-80.4165294390206,23,1284.36
67aab091-d5f3-411e-82ad-611d0f153f61,37.2304133795123,-80.428598972591,17,2049.64
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2083336143681,-80.4195303759745,71,4432.94
da4e0dbe-a20d-4ca9-80cb-7614cd29577c,37.2358040498602,-80.4264337040966,19,1326.31
8734192f-6a21-49a5-abcc-f16c770661f5,37.2245466422479,-80.4301508807122,67,4072.26
d9e3b73a-4dff-41e8-8980-71d8aa98e45f,37.2246287647126,-80.4301871561671,58,4052.03
78bec10c-1fb8-41d6-af99-dd82e113d469,37.2435141486034,-80.4283826693895,58,3430.73
e93f9bcf-465f-43b3-90d0-216bddda2c87,37.2383738264454,-80.4265893058049,23,882.99
2504249f-e511-4516-8a2e-2c1e088d018d,37.2093686827047,-80.399367750068,38,4293.09
8c645223-1d5a-4351-adb6-43949e7cf524,37.1558059741757,-80.4229011776695,172,17205.4
2674478c-5212-4ba0-993a-819fef810e02,37.2366060925746,-80.4076337598953,21,1299.53
a632e61e-c94b-4ceb-a95e-33c672af2314,37.2268016201974,-80.4257704484551,43,2805.7
e93f9bcf-465f-43b3-90d0-216bddda2c87,37.246036365392,-80.4150718697948,45,2825.17
0aa35e38-de23-44ce-b140-77621ff93358,37.2509823591103,-80.4116051144364,40,2791.74
98e8b74d-b3ea-4ff9-993d-114d2f5de2cf,37.2297912613698,-80.4211042508312,11,564.63
a5d067da-d551-4428-93e8-ae0cd08d0e96,37.2117272662125,-80.4241839287112,60,4032.78
a43aa2ac-7c35-4c0b-a970-437b91e4ba35,37.2213381689918,-80.4519987434368,27,3174.09
6add60f2-c611-432d-b7dc-83ccf50cad6e,37.245230361535,-80.4214997840822,32,2748.93
8909fd06-51cb-4b38-b873-c3b148b909b0,37.2177310119707,-80.4482695727509,34,4677.76
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2298298284432,-80.4210808859104,10,625.26
a632e61e-c94b-4ceb-a95e-33c672af2314,37.2232565981448,-80.4193514415122,31,1713.79
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2275645461916,-80.4241398178869,16,999.66
2674478c-5212-4ba0-993a-819fef810e02,37.2351286562176,-80.4204967353428,43,3280.6
f83a250c-9d24-4fcf-a339-5447d451fdf5,37.2091209503866,-80.4047495530545,9,1185.45
c1bea031-37b2-475c-8beb-85fbb71be7a0,37.2262577563094,-80.4289506304045,79,3838.88
0aa35e38-de23-44ce-b140-77621ff93358,37.2335029616921,-80.4247597302212,79,7548.5
25434fe2-1283-4de5-baa4-bb1845c06a9e,37.2534496492192,-80.4188831373852,59,4200.77
c9430839-4a0c-471d-83b5-6785322fce8a,37.2315667062029,-80.4330588130312,93,8596.29
7a7f8de7-b6e6-4d4f-b306-26500b9c1da1,37.2172612884571,-80.4482731211577,10,834.47
9231ca1f-b1ee-4245-85f9-3186ecc00751,37.2080127540299,-80.4198405473986,45,3506.96
b8c51a51-84af-4a44-9a35-9f53382c3b05,37.2531254442409,-80.4109251744106,0,0
f06184b6-e86d-4b52-bd0b-2b5ea817c97e,37.2090037253647,-80.4175802177096,74,4621.88
0aa35e38-de23-44ce-b140-77621ff93358,37.2341955570584,-80.4219396658932,75,7286.78
7a7f8de7-b6e6-4d4f-b306-26500b9c1da1,37.2266955257861,-80.4406241436305,41,3895.15
d9e3b73a-4dff-41e8-8980-71d8aa98e45f,37.2209211319358,-80.4226218255679,73,4998.89
b8c51a51-84af-4a44-9a35-9f53382c3b05,37.2333643488292,-80.4250497617399,42,4584.99
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2452771521217,-80.4215641915962,85,3952.27
af234ae3-0762-49b9-89ff-4665d5b32ac7,37.2429,-80.414471,51,2111.63
99f7a61c-9121-44a6-ac7a-8cd83a2bec8a,37.2052085856719,-80.3988900149732,82,8237.7
0838e7d7-57d5-427d-b770-e402eac1f11e,37.2363860024038,-80.4212046906962,81,4499.11
ab1a571c-16bb-4448-8f67-f16233a2bd20,37.2292943148371,-80.4277796808269,27,4023
e570e646-82c5-4744-98dc-764a6d346163,37.2315048954655,-80.4293153762146,12,596.37
0aa35e38-de23-44ce-b140-77621ff93358,37.2535652974577,-80.4190124331119,48,4156.49
e93f9bcf-465f-43b3-90d0-216bddda2c87,37.246882235055,-80.4162100691466,41,2658.04
a26fa236-5b1f-44ff-93d3-aeaf75cc2973,37.211893,-80.398048,93,5714.48
67aab091-d5f3-411e-82ad-611d0f153f61,37.230447,-80.426493,22,2392.63
8c645223-1d5a-4351-adb6-43949e7cf524,37.1644748004926,-80.4297457092491,117,13716.59
c2c639a5-32f8-41e3-8221-8ebd4c904b68,37.2276928006434,-80.4182384267467,25,2565.24
6add60f2-c611-432d-b7dc-83ccf50cad6e,37.2408699884995,-80.4271902153721,19,1895.23
3f10aa8b-ace6-4ae9-ba94-ffaeea5f0ab2,37.2339302142817,-80.4190482448964,63,7573.49
da4e0dbe-a20d-4ca9-80cb-7614cd29577c,37.2420827890684,-80.42768227623,37,2047.17
